PLOT_ID,SAMPLE_ID,LON,LAT,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,LAND USE,LAND USE 2000
136077410,497491314,111.3036879,-6.976239939,FALSE,1,admin@openforis.org,47:37.5,260.4,DigitalGlobeRecentImagery,3603004,Other,Other
136077411,497491315,106.929014,-6.206851464,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491316,106.929014,-6.206717506,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491317,106.9291488,-6.206985421,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491318,106.9291488,-6.206851464,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491319,106.9291488,-6.206717506,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491320,106.9291488,-6.206583549,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491321,106.9292835,-6.207119378,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491322,106.9292835,-6.206985421,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491323,106.9292835,-6.206851464,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491324,106.9292835,-6.206717506,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491325,106.9292835,-6.206583549,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491326,106.9292835,-6.206449591,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491327,106.9294183,-6.207119378,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491328,106.9294183,-6.206985421,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491329,106.9294183,-6.206851464,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491330,106.9294183,-6.206717506,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491331,106.9294183,-6.206583549,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491332,106.9294183,-6.206449591,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491333,106.929553,-6.206985421,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491334,106.929553,-6.206851464,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491335,106.929553,-6.206717506,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491336,106.929553,-6.206583549,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491337,106.9296878,-6.206851464,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077411,497491338,106.9296878,-6.206717506,FALSE,1,admin@openforis.org,48:34.3,220.9,DigitalGlobeRecentImagery,3603005,Other,Other
136077412,497491339,104.6973299,-3.99968448,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491340,104.6973299,-3.99955006,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491341,104.6974647,-3.999818899,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491342,104.6974647,-3.99968448,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491343,104.6974647,-3.99955006,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491344,104.6974647,-3.999415641,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491345,104.6975994,-3.999953318,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491346,104.6975994,-3.999818899,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491347,104.6975994,-3.99968448,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491348,104.6975994,-3.99955006,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491349,104.6975994,-3.999415641,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491350,104.6975994,-3.999281222,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491351,104.6977342,-3.999953318,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491352,104.6977342,-3.999818899,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491353,104.6977342,-3.99968448,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491354,104.6977342,-3.99955006,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491355,104.6977342,-3.999415641,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491356,104.6977342,-3.999281222,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491357,104.6978689,-3.999818899,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491358,104.6978689,-3.99968448,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491359,104.6978689,-3.99955006,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491360,104.6978689,-3.999415641,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491361,104.6980037,-3.99968448,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077412,497491362,104.6980037,-3.99955006,FALSE,1,admin@openforis.org,49:05.7,195.5,DigitalGlobeRecentImagery,3603012,Other,Other
136077413,497491363,96.59011358,4.062079504,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491364,96.59011358,4.062213912,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491365,96.59024833,4.061945095,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491366,96.59024833,4.062079504,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491367,96.59024833,4.062213912,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491368,96.59024833,4.062348321,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491369,96.59038308,4.061810686,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491370,96.59038308,4.061945095,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491371,96.59038308,4.062079504,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491372,96.59038308,4.062213912,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491373,96.59038308,4.062348321,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491374,96.59038308,4.06248273,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491375,96.59051782,4.061810686,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491376,96.59051782,4.061945095,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491377,96.59051782,4.062079504,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491378,96.59051782,4.062213912,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491379,96.59051782,4.062348321,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491380,96.59051782,4.06248273,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491381,96.59065257,4.061945095,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491382,96.59065257,4.062079504,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491383,96.59065257,4.062213912,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491384,96.59065257,4.062348321,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491385,96.59078732,4.062079504,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077413,497491386,96.59078732,4.062213912,FALSE,1,admin@openforis.org,50:22.2,240.7,DigitalGlobeRecentImagery,3603018,Other,Other
136077414,497491387,137.9172741,-2.741395219,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491388,137.9172741,-2.741260625,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491389,137.9174089,-2.741529812,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491390,137.9174089,-2.741395219,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491391,137.9174089,-2.741260625,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491392,137.9174089,-2.741126032,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491393,137.9175436,-2.741664405,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491394,137.9175436,-2.741529812,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491395,137.9175436,-2.741395219,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491396,137.9175436,-2.741260625,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491397,137.9175436,-2.741126032,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491398,137.9175436,-2.740991439,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491399,137.9176784,-2.741664405,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491400,137.9176784,-2.741529812,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491401,137.9176784,-2.741395219,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491402,137.9176784,-2.741260625,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491403,137.9176784,-2.741126032,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491404,137.9176784,-2.740991439,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491405,137.9178131,-2.741529812,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491406,137.9178131,-2.741395219,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491407,137.9178131,-2.741260625,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491408,137.9178131,-2.741126032,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491409,137.9179479,-2.741395219,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077414,497491410,137.9179479,-2.741260625,FALSE,1,admin@openforis.org,51:23.3,225.1,DigitalGlobeRecentImagery,3603022,Other,Other
136077415,497491411,102.0541323,-0.472278637,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491412,102.0541323,-0.472143895,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491413,102.0542671,-0.47241338,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491414,102.0542671,-0.472278637,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491415,102.0542671,-0.472143895,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491416,102.0542671,-0.472009152,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491417,102.0544018,-0.472548123,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491418,102.0544018,-0.47241338,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491419,102.0544018,-0.472278637,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491420,102.0544018,-0.472143895,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491421,102.0544018,-0.472009152,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491422,102.0544018,-0.471874409,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491423,102.0545366,-0.472548123,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491424,102.0545366,-0.47241338,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491425,102.0545366,-0.472278637,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491426,102.0545366,-0.472143895,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491427,102.0545366,-0.472009152,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491428,102.0545366,-0.471874409,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491429,102.0546713,-0.47241338,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491430,102.0546713,-0.472278637,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491431,102.0546713,-0.472143895,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491432,102.0546713,-0.472009152,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491433,102.0548061,-0.472278637,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077415,497491434,102.0548061,-0.472143895,FALSE,1,karistenneson@gmail.com,12:34.5,488.6,DigitalGlobeRecentImagery+Streets,3603024,Other,Other
136077416,497491435,111.2857012,-8.208974384,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491436,111.2857012,-8.208841018,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491437,111.285836,-8.209107751,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491438,111.285836,-8.208974384,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491439,111.285836,-8.208841018,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491440,111.285836,-8.208707651,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491441,111.2859707,-8.209241118,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491442,111.2859707,-8.209107751,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491443,111.2859707,-8.208974384,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491444,111.2859707,-8.208841018,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491445,111.2859707,-8.208707651,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491446,111.2859707,-8.208574284,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491447,111.2861055,-8.209241118,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491448,111.2861055,-8.209107751,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491449,111.2861055,-8.208974384,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491450,111.2861055,-8.208841018,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491451,111.2861055,-8.208707651,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491452,111.2861055,-8.208574284,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491453,111.2862402,-8.209107751,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491454,111.2862402,-8.208974384,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
136077416,497491455,111.2862402,-8.208841018,FALSE,1,karistenneson@gmail.com,04:12.7,294.2,DigitalGlobeRecentImagery+Streets,3603031,Other,Other
