LON,LAT,PL_ORIGID,Dynamics,PLOT_ID,SAMPLE_ID,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
104.499125,22.348375,1509,Tree_cover_rotation,2,6,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,7,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,8,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,9,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,10,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,11,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,12,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,13,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,14,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,15,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,16,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,17,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,18,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,19,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,20,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,21,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,22,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,23,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
104.499125,22.348375,1509,Tree_cover_rotation,2,24,FALSE,0,potapove@user.com,0,0,NA,9991509,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
106.984625,21.270375,1211,Tree_cover_gain_partial,3,1,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,2,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,3,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,4,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,5,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,6,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,7,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,8,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,9,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,10,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,11,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,12,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,13,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,14,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,15,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,16,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,17,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,18,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,19,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,20,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,21,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,22,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,23,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.984625,21.270375,1211,Tree_cover_gain_partial,3,24,FALSE,0,potapove@user.com,0,0,NA,9991211,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,1,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,2,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,3,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,4,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,5,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,6,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,7,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,8,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,9,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,10,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,11,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,12,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,13,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,14,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,15,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,16,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,17,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,18,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,19,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,20,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,21,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,22,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,23,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
106.088125,22.553375,1395,Nonforest,4,24,FALSE,0,potapove@user.com,0,0,NA,9991395,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,1,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,2,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,3,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,4,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,5,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,6,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,7,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,8,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,9,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,10,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,11,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,12,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,13,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,14,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,15,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,16,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,17,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,18,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,19,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,20,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,21,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,22,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,23,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.746125,10.000625,2822,Nonforest,5,24,FALSE,0,potapove@user.com,0,0,NA,9992822,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,1,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,2,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,3,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,4,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,5,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,6,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,7,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,8,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,9,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,10,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,11,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,12,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,13,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,14,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,15,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,16,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,17,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,18,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,19,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,20,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,21,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,22,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,23,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.708125,22.771875,436,Nonforest,6,24,FALSE,0,potapove@user.com,0,0,NA,9990436,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,1,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,2,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,3,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,4,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,5,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,6,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,7,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,8,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,9,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,10,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,11,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,12,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,13,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,14,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,15,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,16,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,17,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,18,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,19,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,20,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,21,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,22,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,23,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
105.472875,22.968125,2270,Nonforest,7,24,FALSE,0,potapove@user.com,0,0,NA,9992270,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,1,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,2,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,3,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,4,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,5,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,6,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,7,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
108.253375,13.620375,2801,Nonforest,8,8,FALSE,0,potapove@user.com,0,0,NA,9992801,NA,Vietnam,3,Other,No,NA,Other,Other
