X,Y,ID,Dynamics,Notes
102.574125,18.0803750000117,"576",,
102.548125,19.1536250000119,"595",,
106.251125,16.6216250000114,"604",,
102.951625,20.119875000012,"609",Tree_cover_rotation,
101.493875,17.9531250000116,"614",,
100.590125,20.6658750000119,"634",,
103.620875,19.398625000012,"660",,
101.808625,18.7566250000118,"665",,
104.276875,17.9413750000117,"688",Tree_cover_loss,
107.163375,14.8351250000107,"689",,
102.182375,19.1583750000119,"690",,
101.248625,17.6651250000116,"693",,
106.983625,15.2633750000109,"696",Tree_cover_rotation,
101.879125,20.407625000012,"710",,
103.291375,19.388875000012,"714",,
105.443875,15.9903750000112,"717",,
105.158125,17.2313750000116,"737",,
104.831875,16.8808750000115,"742",Tree_cover_loss,
105.473375,15.9703750000112,"748",,
105.925125,15.8643750000111,"770",,
107.051125,14.6868750000106,"783",,
101.296125,18.9423750000118,"785",,
107.280875,15.8813750000111,"793",Tree_cover_gain_partial,Bad_data
107.455125,15.0651250000108,"812",,
101.388375,17.8983750000116,"830",,
106.318625,16.0631250000112,"835",Tree_cover_gain_partial,
105.756875,14.6558750000106,"843",Tree_cover_loss_partial,
102.721875,21.2588750000121,"852",,
100.50337499999,20.3916250000119,"853",Tree_cover_rotation,
106.739375,15.9563750000111,"857",,
104.351375,17.9466250000117,"858",Tree_cover_rotation,
107.418375,14.7626250000106,"876",,
106.233625,15.1103750000108,"880",Tree_cover_loss,
104.108625,20.4926250000121,"886",,
102.731625,20.5358750000121,"894",Tree_cover_rotation,
101.439125,19.5758750000119,"901",Tree_cover_gain,
101.594125,19.8131250000119,"905",,
106.613125,14.7928750000107,"911",,
105.817125,16.0711250000112,"934",,
104.337875,20.3371250000121,"950",,
105.110125,17.9021250000117,"952",Tree_cover_loss,
105.672125,15.1676250000108,"956",,
102.021875,22.164125000012,"963",,
105.707125,15.2758750000109,"969",,
106.413125,14.7903750000107,"974",,
102.384125,18.6773750000118,"976",,
102.363375,19.653125000012,"984",Tree_cover_rotation,
106.569375,15.7301250000111,"991",,
105.709125,16.4111250000113,"1028",,
102.981125,18.9168750000119,"1032",,
106.443125,15.0058750000108,"1055",,
101.659625,19.5023750000119,"1058",,
106.300375,15.683375000011,"1061",,
105.914875,14.5958750000106,"1062",,
101.684125,19.4373750000119,"1070",,
102.076625,19.970875000012,"1074",Tree_cover_rotation,
101.410125,18.8533750000118,"1088",Tree_cover_rotation,
104.326625,18.4451250000119,"1089",,
105.630625,15.487375000011,"1102",,
103.907375,20.1461250000121,"1110",Tree_cover_gain,Bad_data
101.496625,19.7456250000119,"1141",Tree_cover_rotation,
100.765125,20.0323750000119,"1154",Tree_cover_loss,
103.635625,19.763875000012,"1157",Tree_cover_rotation,Bad_data
101.836375,21.020875000012,"1186",Tree_cover_gain,
102.040875,21.784125000012,"1197",,
103.830625,19.9358750000121,"1238",,
103.356625,19.515625000012,"1247",,
105.334125,14.1453750000104,"1262",,
102.849375,20.444125000012,"1272",Tree_cover_rotation,
107.131625,16.1993750000112,"1279",,
105.646375,16.0783750000112,"1281",,
102.667625,21.514875000012,"1283",,
105.533375,16.8353750000114,"1295",,
103.796625,18.5631250000119,"1305",,
104.890375,16.6991250000114,"1310",Tree_cover_rotation,
105.924875,14.9811250000108,"1339",,
106.472125,15.7681250000111,"1342",,
101.798625,21.713625000012,"1345",Tree_cover_loss_partial,Bad_data
104.487375,20.5233750000121,"1352",,
103.131625,18.8376250000119,"1360",,Bad_data
104.486375,18.0371250000118,"1370",,
101.431625,19.4586250000119,"1375",Tree_cover_rotation,Bad_data
103.904875,19.005875000012,"1385",,
103.863625,19.144125000012,"1390",,
103.470875,19.448125000012,"1397",Tree_cover_rotation,
107.150375,16.2141250000112,"1398",,
104.297125,20.2901250000121,"1404",,
105.973625,13.9853750000103,"1410",Tree_cover_rotation,
104.761875,17.0463750000115,"1413",,
106.965125,15.493375000011,"1416",,
103.739125,19.249125000012,"1431",Tree_cover_rotation,
102.141625,21.628625000012,"1433",Tree_cover_rotation,
102.648625,20.110625000012,"1436",Tree_cover_rotation,Bad_data
102.732375,21.1921250000121,"1437",,
101.249875,20.809625000012,"1440",,
103.130875,18.8896250000119,"1448",Tree_cover_rotation,
107.163875,15.8551250000111,"1455",,
107.550375,15.1508750000108,"1459",,
106.965375,15.0191250000108,"1481",,
101.258875,20.741375000012,"1493",,
101.156375,20.7941250000119,"1496",,
105.277875,17.1913750000116,"1504",,
107.429375,14.6966250000106,"1514",,
106.055875,15.1503750000108,"1522",Tree_cover_rotation,
104.983625,16.7608750000114,"1529",Tree_cover_rotation_partial,
105.882375,16.1568750000112,"1534",,
103.917375,19.8778750000121,"1542",Tree_cover_rotation,
102.808875,19.533875000012,"1547",,
101.606875,21.025625000012,"1548",,
100.609125,20.6013750000119,"1554",,
106.207375,15.8428750000111,"1559",,
104.089375,18.7483750000119,"1562",,
103.334875,19.761625000012,"1569",,
107.385375,15.2688750000108,"1574",,
104.256625,18.8556250000119,"1587",,
101.927625,21.254125000012,"1600",Tree_cover_loss,
105.401875,16.7378750000114,"1601",,
101.383375,19.1206250000118,"1604",,
105.384125,15.8951250000111,"1608",,
106.474625,16.7813750000114,"1617",Tree_cover_rotation,
101.439625,20.598875000012,"1649",Tree_cover_rotation,
103.314375,20.7808750000121,"1658",,
101.021375,21.2138750000119,"1677",,
105.583125,17.7143750000117,"1702",,
100.767625,20.6711250000119,"1714",,
102.690625,19.875875000012,"1730",Tree_cover_rotation,
105.343125,17.2443750000116,"1734",,
103.799625,18.7336250000119,"1739",Tree_cover_rotation,
102.038375,21.497375000012,"1746",,
105.275625,14.3103750000105,"1749",Tree_cover_gain_partial,
103.777625,18.8141250000119,"1751",,
103.180875,20.3388750000121,"1756",,
103.636875,18.5621250000119,"1763",,
101.460875,19.3403750000119,"1772",,
104.966625,17.2706250000116,"1774",,
101.285625,20.0596250000119,"1783",Tree_cover_rotation,
103.583875,18.6808750000119,"1797",Tree_cover_rotation_partial,
102.121875,21.690875000012,"1804",,
103.518625,19.285375000012,"1821",Tree_cover_gain,
101.117125,17.5976250000115,"1835",,
101.295875,19.2376250000119,"1838",,
103.714125,19.8678750000121,"1840",Tree_cover_rotation,
106.688375,15.526625000011,"1842",,
104.663125,18.3651250000118,"1860",,
103.385625,20.4498750000121,"1868",Tree_cover_rotation,
106.491125,16.3833750000113,"1878",Tree_cover_rotation,
101.621375,18.0383750000117,"1917",Tree_cover_rotation_partial,
104.468875,18.5043750000119,"1944",Tree_cover_rotation_partial,
102.825125,19.2593750000119,"1960",,
105.736375,17.2303750000116,"1963",,
106.052125,17.2108750000116,"1990",Tree_cover_rotation,
105.643625,15.2516250000109,"1999",,
105.850875,15.8721250000111,"2015",,
105.451625,17.6393750000117,"2020",Tree_cover_loss_partial,
103.078875,18.3168750000118,"2022",,
101.377125,19.9333750000119,"2025",,
107.022875,16.2703750000112,"2040",,
103.302375,19.0038750000119,"2047",,
101.424875,19.7973750000119,"2070",Tree_cover_rotation_partial,
100.16237499999,20.5881250000119,"2078",,
102.055125,22.000875000012,"2100",,
107.150375,15.3813750000109,"2112",,
104.281125,18.6411250000119,"2120",,
102.464625,21.810625000012,"2134",,
105.621625,17.3718750000116,"2137",,
101.923875,20.820375000012,"2145",Tree_cover_rotation,
102.886125,21.0008750000121,"2147",,
107.451625,14.9226250000107,"2174",,
102.738125,21.664875000012,"2189",,
102.225625,21.441375000012,"2195",Tree_cover_rotation,
103.821625,19.772875000012,"2211",Tree_cover_rotation,
105.298125,18.0556250000118,"2216",,
102.560375,20.513625000012,"2219",,
101.848375,20.307375000012,"2230",,
105.566875,14.7018750000107,"2235",,
106.314625,15.2498750000109,"2245",Tree_cover_rotation_partial,
104.026875,18.8258750000119,"2251",,
102.794875,18.7681250000119,"2265",,
100.56762499999,20.0498750000119,"2271",Tree_cover_rotation,
102.458625,19.485375000012,"2275",Tree_cover_rotation,
101.202375,21.0623750000119,"2280",,
104.169875,20.0248750000121,"2294",,
101.726375,19.0856250000119,"2295",,
102.528125,21.339125000012,"2297",,
102.448125,18.1743750000117,"2299",,
105.571125,17.6248750000117,"2302",,
105.435125,17.6466250000117,"2315",Tree_cover_loss,
101.636875,18.6273750000118,"2323",,
101.820625,20.326125000012,"2328",,
102.341375,20.680875000012,"2329",,
102.075625,18.5891250000118,"2334",,
101.775375,18.7196250000118,"2339",Tree_cover_loss,
104.239375,18.9356250000119,"2356",,
106.818625,16.2411250000112,"2358",Tree_cover_loss,
102.581125,21.446625000012,"2375",Tree_cover_rotation,
105.716625,15.3218750000109,"2387",,
102.052375,18.3883750000118,"2400",Tree_cover_rotation,
103.056625,20.9421250000121,"2402",,
101.864875,20.304875000012,"2412",,
100.901125,20.2116250000119,"2414",,
103.467625,20.2426250000121,"2428",,
101.268875,18.5501250000117,"2446",,
103.085625,18.7081250000119,"2507",,
106.451125,15.8211250000111,"2527",,
103.992125,20.1673750000121,"2533",,
101.004125,19.7356250000119,"2535",Tree_cover_rotation,
106.300375,16.0631250000112,"2538",,
102.773375,21.2303750000121,"2551",,
105.770125,15.3916250000109,"2590",,
106.161375,16.2223750000112,"2600",Tree_cover_rotation,
104.008875,19.705875000012,"2603",,
103.698875,20.2393750000121,"2608",,
105.994125,14.1151250000104,"2614",,
105.804125,16.9696250000115,"2628",Tree_cover_loss,
105.610625,17.3711250000116,"2651",,
103.956625,19.0393750000119,"2653",,
105.088125,16.4433750000113,"2670",,
104.213875,18.6193750000119,"2678",,
101.342125,18.6253750000118,"2682",,
107.281625,15.3181250000109,"2710",,
101.240125,20.4453750000119,"2736",,
101.266625,19.4243750000119,"2737",Tree_cover_rotation,
105.572125,17.8358750000117,"2761",,
106.577875,15.9818750000112,"2774",Tree_cover_rotation,
106.548625,16.8778750000114,"2775",Tree_cover_rotation,
101.163375,17.8688750000116,"2784",,
104.476875,18.0083750000118,"2796",,
101.676375,19.6653750000119,"2808",,
102.847375,19.0648750000119,"2809",,
104.276875,18.5473750000119,"2812",,
101.965625,20.300625000012,"2833",Tree_cover_loss,
107.199125,15.8961250000111,"2851",Tree_cover_rotation,Bad_data
106.442875,14.9298750000107,"2852",Tree_cover_loss,
105.011125,16.8401250000115,"2864",,
103.338375,20.4203750000121,"2877",Tree_cover_gain_partial,
106.093625,16.4746250000113,"2879",,
104.218875,20.0781250000121,"2897",Tree_cover_gain_partial,
101.375375,20.399125000012,"2899",Tree_cover_rotation,
102.924875,21.696125000012,"2918",,
101.662875,17.9033750000116,"2926",,
106.803125,16.4463750000113,"2928",Tree_cover_loss,
105.449375,18.1036250000118,"2939",,
105.659625,17.3958750000116,"2956",,
102.450625,19.0691250000119,"2958",Tree_cover_rotation,
105.661375,14.5641250000106,"2961",,
104.493625,18.3373750000118,"2982",,
