LON,LAT,PL_ORIGID,Dynamics,PLOT_ID,SAMPLE_ID,FLAGGED,ANALYSES,USER_ID,COLLECTION_TIME,ANALYSIS_DURATION,IMAGERY_TITLE,PL_PLOTID,PL_PACKETID,PL_COUNTRY,PL_STRATUM,LAND COVER,UNDERSTORY PRESENT?,UNDERSTORY COVER,LAND USE,LAND USE YEAR 2000
105.360625,11.939625,37,NA,2,17,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
105.360625,11.939625,37,NA,2,18,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
105.360625,11.939625,37,NA,2,19,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
105.360625,11.939625,37,NA,2,20,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
105.360625,11.939625,37,NA,2,21,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
105.360625,11.939625,37,NA,2,22,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
105.360625,11.939625,37,NA,2,23,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
105.360625,11.939625,37,NA,2,24,FALSE,0,potapove@user.com,0,0,NA,9990037,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,1,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,2,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,3,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,4,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,5,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,6,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,7,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,8,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,9,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,10,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,11,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,12,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,13,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,14,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,15,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,16,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,17,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,18,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,19,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,20,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,21,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,22,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,23,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
104.745125,12.920875,54,NA,3,24,FALSE,0,potapove@user.com,0,0,NA,9990054,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,1,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,2,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,3,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,4,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,5,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,6,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,7,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,8,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,9,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,10,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,11,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,12,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,13,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,14,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,15,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,16,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,17,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,18,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,19,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,20,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,21,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,22,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,23,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.126375,11.890625,58,NA,4,24,FALSE,0,potapove@user.com,0,0,NA,9990058,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,1,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,2,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,3,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,4,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,5,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,6,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,7,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,8,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,9,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,10,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,11,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,12,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,13,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,14,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,15,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,16,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,17,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,18,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,19,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,20,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,21,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,22,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,23,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.230875,11.870125,73,NA,5,24,FALSE,0,potapove@user.com,0,0,NA,9990073,NA,Vietnam,3,Other,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,1,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,2,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,3,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,4,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,5,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,6,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,7,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,8,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,9,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,10,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,11,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,12,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,13,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,14,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,15,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,16,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,17,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,18,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,19,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,20,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,21,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,22,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,23,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
106.180875,12.024625,77,Tree_cover_gain_partial,7,24,FALSE,0,potapove@user.com,0,0,NA,9990077,NA,Vietnam,3,Other Tree,No,NA,Other,Other
105.286875,12.587375,115,Tree_cover_rotation,8,1,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,2,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,3,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,4,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,5,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,6,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,7,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,8,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,9,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,10,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,11,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,12,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,13,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,14,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,15,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,16,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,17,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,18,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,19,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,20,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,21,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,22,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,23,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
105.286875,12.587375,115,Tree_cover_rotation,8,24,FALSE,0,potapove@user.com,0,0,NA,9990115,NA,Vietnam,3,Other Tree,No,NA,Plantation,Forest Commodity
103.855875,11.560625,124,NA,9,1,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,2,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,3,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,4,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,5,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,6,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,7,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,8,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
103.855875,11.560625,124,NA,9,9,FALSE,0,potapove@user.com,0,0,NA,9990124,NA,Vietnam,3,Other,No,NA,Other,Other
